CustomerID,Name,Age,Annual_Income,Spending_Score,Purchase_Frequency,Membership_Tier,Signup_Date,Satisfaction_Score,Unrelated_Empty_Col,Extra_Null_Col
1339,Sophia Smith,34,"$112,171",81.31028095265097,17.922918490543584,Bronze,2021-06-08T14:04:41.081081080,,,Active
1052,Ethan Davis,22,"$76,482",78.21490094312159,16.61377727688983,Silver,2024-04-22T18:14:03.243243232,5.0,,Inactive
1384,Lucas Wilson,46,"$54,532",73.37130271298147,13.95805138190724,Bronze,2021-05-23T03:16:02.162162160,,,nan
1532,Olivia White,36,"$18,847",55.62370409237407,8.03465522486649,Platinum,2022-05-07T06:01:48.108108096,1.0,,nan
1944,Liam Miller,35,"$45,630",31.87462844608433,5.241519549658953,Bronze,2021-03-16T12:09:22.162162160,2.0,,Active
1653,Isabella Davis,31,"$157,774",71.58081654320318,13.544291406576146,Bronze,2022-07-24T20:20:54.054054048,5.0,,nan
1265,Isabella White,55,"$42,699",98.28077165825465,26.869642404069587,Platinum,2024-09-19T15:23:57.837837824,1.0,,Inactive
1848,Alex Brown,30,"$36,547",76.14548191211414,18.021504156703415,Bronze,2023-08-14T12:28:06.486486480,4.0,,Active
1732,Liam Anderson,48,"$48,101",75.56986790894481,16.13820135038741,Bronze,2023-12-05T20:16:34.594594592,4.0,,Active
1931,Lucas Davis,43,"$65,308",88.89474224321357,20.88947971924851,Bronze,2020-07-20T01:27:55.675675674,5.0,,Inactive
1445,Emma Anderson,31,"$47,387",71.83122882007137,13.911161027017899,Silver,2021-05-15T19:47:44.864864864,1.0,,nan
1396,Isabella Wilson,51,"$27,866",96.61444110449034,29.97660434089672,Bronze,2020-11-03T01:48:06.486486484,5.0,,Active
1534,Alex Davis,18,"$39,620",87.24998126260746,21.687840816399905,Bronze,2021-07-07T19:57:50.270270264,2.0,,Active
1478,Sophia Smith,33,"$102,162",47.554252219055535,8.807126782030975,Bronze,2020-02-13T20:49:43.783783783,3.0,,Inactive
1019,Lucas Davis,39,"$36,248",87.22896803353596,22.66592481792203,Bronze,2020-07-05T10:31:21.081081080,,,Active
1737,Mason White,28,"$31,773",88.32315268925832,23.962605134131447,Bronze,2024-09-26T22:52:15.135135136,4.0,,Active
1515,Ethan Brown,36,"$99,351",,11.621177850507491,Bronze,2021-06-08T14:04:41.081081080,4.0,,Active
1981,Alex White,42,"$145,105",69.30595706647455,13.645188214664271,Gold,2022-10-31T13:12:47.567567568,4.0,,nan
1463,Isabella Thomas,47,"$41,512",84.42802564025436,19.664274914656286,Bronze,2023-12-05T20:16:34.594594592,,,Active
1368,Ethan Davis,31,"$67,320",81.55635527566176,19.217971958523385,Bronze,2023-08-21T19:56:23.783783776,4.0,,Active
1084,Isabella Taylor,41,,76.18700701609107,13.7286648560116,Platinum,2022-07-12T01:16:23.783783776,1.0,,nan
1062,Liam Davis,59,"$164,643",74.53814998358631,13.937878238292354,Bronze,2021-06-12T05:48:49.729729728,5.0,,Active
1301,Mason Wilson,36,"$95,387",75.53540384221611,16.098012935363094,Silver,2023-02-01T18:28:28.108108096,3.0,,nan
1273,Lucas Johnson,48,"$49,693",77.48903749834439,15.927541643392551,Bronze,2021-01-22T11:59:16.756756756,2.0,,Inactive
1286,Emma White,19,"$48,826",84.80947394597075,19.6051629784595,Gold,2022-12-25T09:14:57.297297296,3.0,,nan
1361,Isabella Anderson,31,"$24,927",94.48460365236558,27.47430389294832,Bronze,2020-09-12T21:30:05.405405404,4.0,,Inactive
1355,Emma Taylor,29,"$51,691",51.87238580679407,10.766942257793048,Bronze,2023-07-03T11:30:27.027027024,5.0,,nan
1989,Ethan Johnson,34,"$46,811",88.94249713662127,22.552780949600372,Silver,2023-02-18T05:17:07.027027024,4.0,,nan
1279,Alex Davis,34,"$28,586",78.2074482889056,16.688026450707916,Bronze,2021-07-15T03:26:07.567567560,3.0,,Active
1013,Lucas Smith,19,"$104,670",53.47250550726499,9.844935890252128,Bronze,2023-12-18T15:21:04.864864848,3.0,,nan
1183,Mason Smith,37,"$43,554",83.01367126474958,19.154091384996228,Bronze,2023-04-10T09:35:08.108108096,1.0,,Inactive
1369,Olivia Anderson,23,"$59,042",81.97186830290487,18.150918218984362,Bronze,2021-05-23T03:16:02.162162160,4.0,,nan
1520,Mason White,35,"$61,852",71.8981118519769,13.572491062980987,Silver,2023-03-10T07:49:54.594594592,4.0,,nan
1636,Liam Wilson,31,"$44,648",88.79756045167167,19.576722758261614,Bronze,2024-10-24T08:53:20.000000000,4.0,,Active
1224,Liam Smith,40,"$104,239",60.54578590640959,12.357441482755052,Silver,2020-01-24T18:16:56.216216216,5.0,,nan
1592,Olivia Wilson,24,"$40,394",59.673566472194636,6.4364543518828174,Silver,2022-05-18T05:14:14.054054048,4.0,,Active
1914,Alex White,35,"$33,639",85.65844875683723,21.770894301908644,Bronze,2022-03-29T20:48:17.297297296,3.0,,Active
1697,Isabella Johnson,53,"$29,019",78.37037842168328,16.24789849487459,Bronze,2022-08-19T10:29:54.594594592,2.0,,nan
1733,Alex Thomas,42,"$36,050",58.05886440364648,8.899729024890462,Silver,2024-03-04T09:48:06.486486480,5.0,,nan
1466,Ava Brown,22,"$24,161",59.61145410382891,7.330741643485978,Bronze,2024-12-07T05:43:03.783783776,4.0,,Active
1603,Mason White,49,"$46,222",50.17956063544479,7.884475818295837,Bronze,2024-08-14T02:02:31.351351328,,,nan
1629,Lucas Thomas,115,"$44,075",62.67548346218626,12.619576617895204,Platinum,2020-02-23T00:10:05.405405405,4.0,,nan
1177,Liam Thomas,24,"$23,046",88.3697408808407,19.50447529396208,Bronze,2024-07-21T07:45:35.135135120,4.0,,nan
1686,Lucas Smith,44,"$13,713",88.73402618038476,20.46735359696579,Silver,2024-04-24T14:06:07.567567552,1.0,,Inactive
1893,Mason Miller,23,"$32,679",90.07892248911152,26.744453141824412,Silver,2021-04-25T17:14:57.297297296,3.0,,nan
1606,Ava Johnson,34,"$33,177",40.86811457676074,4.971441763525357,Silver,2023-11-08T10:15:29.729729728,5.0,,Active
1457,Olivia Anderson,42,"$79,365",45.109682196033106,8.180863998049293,Bronze,2020-05-15T06:13:20.000000000,3.0,,Active
1537,Sophia Wilson,34,"$30,128",87.86042656840401,25.402612455190123,Bronze,2023-04-12T05:27:12.432432432,4.0,,Inactive
1394,Ethan Brown,18,,85.98522631263029,21.06437342953994,Platinum,2024-09-26T22:52:15.135135136,5.0,,nan
1164,Alex Anderson,33,"$161,668",50.313237453567524,8.86751080490165,Silver,2023-10-15T15:58:33.513513504,5.0,,nan
1249,Ethan Davis,42,"$57,494",87.62521628000422,21.658899619574722,Gold,2024-09-01T08:43:14.594594592,4.0,,nan
1835,Liam Johnson,43,"$33,489",92.35352434101054,24.602373484041195,Bronze,2020-09-03T18:09:43.783783784,5.0,,Active
1908,Ava Wilson,36,"$92,999",90.84192271531128,22.8653949226201,Bronze,2021-12-19T08:04:19.459459456,5.0,,Active
1690,Olivia Davis,36,"$136,118",55.449703628405544,8.418349102750891,Bronze,2023-02-16T09:25:02.702702688,4.0,,nan
1376,Mason Johnson,28,"$35,537",61.66439264527607,10.537370395977531,Bronze,2023-04-12T05:27:12.432432432,5.0,,Active
1413,Sophia White,18,"$67,528",76.04320553826797,16.569818498609976,Silver,2024-01-04T02:09:43.783783776,3.0,,nan
1075,Sophia Thomas,45,"$79,980",80.13545267325159,17.04568011099745,Silver,2022-10-31T13:12:47.567567568,,,Active
1114,Liam Davis,28,"$40,520",54.65942282199602,4.6818838023032905,Bronze,2022-04-29T22:33:30.810810800,4.0,,nan
1589,Lucas Anderson,23,"$49,746",99.58116316282404,27.43684208214967,Bronze,2023-05-05T23:44:08.648648640,,,Active
1825,Olivia White,45,"$86,515",61.67380905299527,10.265915205535872,Silver,2020-03-04T23:22:31.351351351,4.0,,nan
1391,Ethan Anderson,33,"$19,899",85.54122998582646,21.91125496921147,Bronze,2021-09-06T03:36:12.972972968,3.0,,Inactive
1105,Isabella Brown,29,"$37,596",95.49775126333984,25.604456849020778,Bronze,2024-10-17T01:25:02.702702688,5.0,,Active
1115,Isabella Thomas,29,"$15,734",82.51780919637646,19.726750266172452,Silver,2020-07-29T04:48:17.297297296,,,Active
1418,Mason Wilson,33,"$45,153",76.41341593280139,13.973347040144226,Platinum,2022-05-31T00:18:44.324324320,4.0,,nan
1971,Ethan Wilson,28,"$48,542",85.16177602831523,18.397741457833675,Bronze,2022-10-18T18:08:17.297297296,5.0,,Inactive
1458,Lucas Miller,41,"$44,516",70.11061503829893,13.09744291242069,Bronze,2021-11-23T17:55:18.918918912,4.0,,Active
1410,Alex Brown,49,"$78,077",78.02466114381428,13.662433749673674,Bronze,2024-02-29T18:03:57.837837824,4.0,,nan
1093,Liam Johnson,32,"$41,803",82.31866385727542,15.868831901560453,Bronze,2024-10-17T01:25:02.702702688,4.0,,Active
1583,Sophia White,30,"$30,359",60.31369423664824,11.124127910364324,Gold,2024-05-18T08:23:03.783783776,4.0,,Active
1090,Emma Wilson,40,"$60,304",45.7302854808025,8.686805054587786,Platinum,2020-11-23T04:20:54.054054052,4.0,,Active
1337,Mason Thomas,21,"$29,597",93.19772214385083,27.338592715748316,Gold,2021-11-01T19:30:27.027027024,1.0,,Active
1647,Emma Thomas,24,"$59,594",86.33781135948033,19.43509512313714,Silver,2022-05-29T04:26:40.000000000,3.0,,Active
1945,Isabella Anderson,35,"$63,149",88.41608775556664,23.961960468208105,Silver,2022-08-10T07:09:32.972972960,4.0,,Active
1977,Lucas White,50,"$57,084",89.12066904803017,20.896771155243623,Bronze,2022-06-29T06:11:53.513513504,3.0,,Active
1889,Mason Taylor,28,"$13,844",63.086137033796895,14.736357409645866,Silver,2022-11-24T07:29:43.783783776,5.0,,Active
1626,Alex Johnson,52,"$88,267",63.200861048130044,9.313354969790451,Silver,2021-08-06T01:50:59.459459456,1.0,,nan
1614,Liam White,42,"$52,866",59.045173783570824,11.387569511212241,Bronze,2024-07-14T00:17:17.837837824,1.0,,nan
1632,Ava White,42,"$23,495",78.0303552499077,15.781292851580403,Gold,2020-10-10T07:31:10.270270268,4.0,,nan
1012,Isabella Wilson,55,"$56,645",52.87859060223721,8.323395725099875,Platinum,2024-12-10T21:27:12.432432416,4.0,,nan
1397,Liam Brown,18,"$80,585",78.14115730160587,15.758789612748274,Silver,2023-06-02T09:45:13.513513504,3.0,,nan
1550,Ava Davis,46,"$40,326",81.61774227073461,19.399939890410806,Bronze,2023-12-29T14:33:30.810810800,4.0,,Active
1043,Ava Anderson,29,"$38,234",70.9484243766574,13.724227126790673,Bronze,2024-01-22T08:50:27.027027024,4.0,,nan
1168,Isabella Brown,40,"$46,447",72.81179488151625,17.178773543226562,Bronze,2020-04-01T09:23:36.216216216,3.0,,Active
1417,Mason Wilson,35,,62.16593961789519,9.778428267213013,Silver,2022-04-24T10:57:17.837837840,5.0,,nan
1778,Liam Smith,48,"$58,986",59.00054824838197,11.062416086677237,Bronze,2021-02-17T02:08:17.297297296,3.0,,Active
1427,Sophia Wilson,25,"$42,099",90.66253032908979,25.359908102325964,Bronze,2020-08-25T14:49:22.162162160,5.0,,Active
1905,Ethan Anderson,42,"$89,015",97.50372837735777,30.15531694836235,Bronze,2024-07-10T08:33:09.189189184,2.0,,Active
1988,Isabella Smith,27,"$30,638",65.09125482632115,14.526129046248021,Bronze,2023-08-18T04:12:15.135135120,4.0,,Inactive
1705,Liam Taylor,38,"$48,690",63.15578210945905,13.278858868670483,Bronze,2022-09-15T20:30:59.459459456,2.0,,nan
1803,Lucas Wilson,30,"$172,081",64.16949743331509,11.04669820573338,Bronze,2020-10-19T10:51:31.891891888,5.0,,nan
1258,Liam White,46,"$30,020",90.72271069717256,24.389376774663198,Bronze,2020-05-06T02:52:58.378378378,1.0,,Inactive
1336,Liam Smith,61,"$40,040",75.809587453686,16.770683562647505,Bronze,2023-03-13T23:34:03.243243232,4.0,,Inactive
1016,Lucas Brown,61,"$51,592",45.88012879031616,7.935271221295091,Gold,2020-11-08T13:24:19.459459456,4.0,,Active
1650,Ethan Smith,18,"$26,292",90.63150695422921,22.906166816555963,Silver,2023-01-12T15:55:40.540540528,4.0,,Active
1325,Olivia Smith,33,"$138,491",70.3399857255684,12.339562166306434,Silver,2022-11-15T04:09:22.162162160,2.0,,Active
1874,Ava Taylor,46,"$29,060",60.471316446441605,13.133518155940664,Gold,2024-07-28T15:13:52.432432416,,,Inactive
1223,Ava Johnson,-10,"$21,558",87.72099264613115,21.8562164235585,Silver,2021-10-10T21:05:35.135135128,4.0,,nan
1180,Olivia Smith,39,"$63,558",92.08197211136437,26.557242363922818,Silver,2021-10-23T16:10:05.405405400,3.0,,Active
1158,Olivia White,38,"$52,950",86.58576709280035,21.785798100776944,Bronze,2020-08-31T02:25:35.135135132,5.0,,Active
1522,Sophia Thomas,31,"$91,367",,15.907395644346865,Silver,2024-07-30T11:05:56.756756736,3.0,,Active
1023,Isabella Miller,23,"$53,191",35.90304712121503,2.991413662586994,Bronze,2024-02-15T03:07:23.243243232,4.0,,Active
1357,Alex Anderson,40,"$65,398",81.85711311962011,17.454271125474747,Bronze,2021-01-29T19:27:34.054054052,3.0,,nan
1978,Ava White,33,"$241,271",62.60027240554547,11.045980150146526,Bronze,2021-01-31T15:19:38.378378376,1.0,,Active
1884,Mason Smith,58,,97.74983305405999,28.221852767236186,Bronze,2023-04-26T20:23:47.027027024,5.0,,nan
1341,Emma Anderson,46,"$67,366",69.11891843640147,11.868316079298252,Bronze,2021-11-20T02:11:10.270270264,4.0,,Active
1432,Isabella Brown,40,"$15,305",88.03219434823926,24.518351088438976,Silver,2021-04-23T21:22:52.972972968,,,nan
1569,Emma Davis,49,"$59,529",77.03595495218143,17.44779565665652,Platinum,2020-11-17T16:44:41.081081080,3.0,,nan
1856,Isabella Wilson,28,"$149,747",87.36922557140424,20.32021052053011,Bronze,2023-03-01T04:29:32.972972960,5.0,,nan
1204,Liam White,48,"$60,985",35.52823484776823,4.746293471796572,Silver,2023-10-06T12:38:11.891891888,5.0,,nan
1651,Ethan White,30,"$107,852",82.1953824805119,18.863125355116125,Bronze,2022-12-10T18:18:22.702702688,,,Active
1094,Mason White,44,"$138,520",94.77746013405292,27.071921850290575,Silver,2023-06-18T20:33:52.432432432,5.0,,nan
1576,Sophia White,50,"$16,554",81.96479037859312,15.867096222702683,Bronze,2023-01-12T15:55:40.540540528,4.0,,Inactive
1069,Lucas Miller,58,"$136,028",84.70803956170903,16.57195192451947,Gold,2023-02-12T17:40:54.054054048,3.0,,nan
1859,Alex Brown,18,"$129,569",86.09355838280554,22.04404036617231,Silver,2021-08-24T08:31:42.702702696,2.0,,nan
1285,Ethan Brown,50,"$28,477",72.01321922588946,14.628294031365234,Gold,2020-11-28T15:57:07.027027024,3.0,,nan
1827,Liam Thomas,41,"$65,351",59.73470202229825,10.545699353872156,Bronze,2021-02-09T18:39:59.999999996,5.0,,nan
1435,Sophia Brown,42,"$58,680",91.81317957673136,24.217128429395842,Platinum,2022-09-04T21:18:33.513513504,5.0,,Active
1154,Sophia Miller,28,"$64,517",74.15650000346751,15.12170705051366,Bronze,2023-04-15T21:11:21.081081072,3.0,,nan
1076,Liam Davis,38,"$85,343",57.06953550495307,11.18351598673531,Bronze,2022-03-31T16:40:21.621621616,2.0,,Active
1752,Sophia Taylor,32,"$26,833",70.30240273186081,10.527409927812968,Bronze,2022-04-06T04:16:34.594594592,3.0,,Inactive
1447,Alex Miller,39,"$49,132",66.9496019149773,12.658764140267921,Gold,2021-07-15T03:26:07.567567560,4.0,,Active
1189,Sophia Johnson,48,"$41,117",34.43701303731547,6.744876264888728,Bronze,2024-07-08T12:41:04.864864848,1.0,,Inactive
1272,Ava White,22,"$67,332",,13.028866745654543,Bronze,2023-10-21T03:34:46.486486480,3.0,,nan
1237,Isabella Miller,22,"$93,665",77.80901188245262,15.643194498644942,Silver,2024-06-18T10:08:17.297297280,4.0,,Inactive
1488,Sophia Anderson,61,"$48,883",91.37869889571127,23.677884633547094,Silver,2022-03-13T09:59:38.378378376,4.0,,Active
1560,Ava Wilson,48,"$46,314",82.34363861097674,22.063445773501797,Silver,2020-12-05T23:25:24.324324324,4.0,,Active
1118,Mason Miller,42,"$45,149",58.09192940086481,7.696244971468591,Silver,2024-10-04T06:20:32.432432416,,,Active
1965,Isabella Davis,47,"$62,308",85.86285459790612,21.25383386198684,Gold,2020-03-08T15:06:40.000000000,1.0,,Active
1513,Ethan Thomas,22,"$27,940",60.2212691317573,8.813429521486054,Gold,2024-11-28T02:22:42.162162144,4.0,,Inactive
1571,Alex Davis,46,"$44,597",74.77698974371162,16.912128781672152,Bronze,2021-08-24T08:31:42.702702696,3.0,,nan
1612,Alex Brown,18,"$58,264",88.69875992026326,24.72231493882331,Bronze,2023-09-18T05:57:28.648648640,,,Active
1127,Olivia Anderson,42,"$40,653",53.87502187641974,8.33402607206533,Silver,2024-09-01T08:43:14.594594592,,,Active
1117,Emma Smith,48,"$124,738",73.50359846120837,16.361928678180185,Bronze,2022-09-06T17:10:37.837837824,,,Active
1474,Liam Wilson,23,"$16,354",60.545363480116244,9.54641914411162,Silver,2024-10-13T09:40:54.054054048,4.0,,nan
1714,Emma Thomas,49,"$53,045",93.42851037756223,23.154312280299365,Bronze,2024-04-26T09:58:11.891891888,3.0,,Active
1058,Alex Miller,46,"$58,203",78.67616064848862,15.715603916420912,Bronze,2024-02-13T07:15:18.918918912,2.0,,Active
1695,Sophia Wilson,45,"$73,507",,17.04357553832977,Bronze,2024-06-25T17:36:34.594594592,,,Active
1935,Mason Smith,46,"$38,992",66.91405756593434,10.54288921713915,Silver,2022-08-06T15:25:24.324324320,1.0,,Active
1370,Sophia Anderson,34,"$27,524",56.82460075731134,10.06728012375609,Silver,2021-06-03T02:28:28.108108104,4.0,,Active
1269,Lucas White,41,"$21,149",,10.735116513747359,Bronze,2024-03-02T13:56:02.162162160,3.0,,nan
1047,Mason White,40,"$68,281",90.17585663008295,22.664199778779096,Gold,2023-04-23T04:39:38.378378368,4.0,,Active
1350,Emma Brown,65,"$46,310",75.27780378361989,16.061849210321228,Bronze,2024-11-07T23:49:54.594594592,4.0,,Active
1196,Lucas Miller,36,"$61,868",75.63423904763674,13.150708162131682,Silver,2024-06-03T19:11:42.702702688,4.0,,Active
1103,Liam Taylor,44,"$150,196",69.03279191923927,12.821957397663496,Bronze,2022-06-07T07:47:01.621621616,4.0,,Active
1954,Lucas Taylor,49,"$25,634",21.118566884029526,9.043529595301168,Bronze,2020-10-24T22:27:44.864864864,3.0,,Active
1712,Lucas Thomas,46,"$83,255",57.6643322849103,7.163765220086347,Bronze,2024-06-03T19:11:42.702702688,1.0,,nan
1758,Ava Johnson,44,"$23,825",76.24961381165384,17.779279519233032,Gold,2020-04-01T09:23:36.216216216,,,Inactive
1264,Ethan Miller,37,"$85,109",46.83503418542023,7.5057678112443265,Bronze,2023-06-02T09:45:13.513513504,4.0,,Active
1444,Ethan White,49,,94.34969943953593,27.58446401057389,Bronze,2022-03-04T06:39:16.756756752,1.0,,nan
1696,Mason Brown,39,"$144,112",,14.103950677606147,Bronze,2024-09-12T07:55:40.540540544,4.0,,nan
1305,Olivia Anderson,40,"$38,272",99.19069696428528,28.319421012900836,Bronze,2024-04-22T18:14:03.243243232,3.0,,nan
1342,Ethan White,26,"$73,993",54.072171115277726,10.055383359667612,Gold,2023-06-17T00:41:48.108108096,2.0,,nan
1619,Emma Davis,42,"$35,833",,10.420016302587989,Gold,2022-08-15T18:45:45.945945936,3.0,,Active
1994,Olivia Miller,50,"$33,038",74.50343103302485,13.418328691947753,Silver,2020-04-30T15:16:45.405405404,1.0,,nan
1150,Liam Thomas,51,"$30,692",82.33120922476978,19.31547532685035,Bronze,2022-04-09T20:00:43.243243240,4.0,,nan
1125,Sophia Smith,21,"$51,780",94.4232222965293,23.939494163176857,Platinum,2024-01-31T12:10:48.648648640,3.0,,nan
1808,Alex Smith,32,"$41,341",89.87766744030861,21.65521206449302,Silver,2024-01-26T00:34:35.675675664,5.0,,Active
1845,Sophia Miller,47,"$55,291",65.6110548692146,12.53947288331764,Gold,2024-01-18T17:06:18.378378368,4.0,,Inactive
1051,Emma Smith,28,"$58,997",72.53361628911948,13.177768164171503,Platinum,2021-12-28T11:24:41.081081080,3.0,,Inactive
1354,Emma Brown,24,"$19,108",86.95803871682114,19.854161720801265,Bronze,2020-06-09T20:22:20.540540540,4.0,,Inactive
1952,Mason Davis,34,"$50,686",76.60372190802663,15.540264124967045,Silver,2024-01-26T00:34:35.675675664,1.0,,Active
1143,Olivia Anderson,36,"$83,805",50.55658896867114,9.493541095215331,Bronze,2024-05-18T08:23:03.783783776,4.0,,nan
1471,Emma Miller,40,"$51,316",31.569909387317523,5.910969091592653,Silver,2023-08-20T00:04:19.459459456,4.0,,nan
1400,Ethan Thomas,26,,58.08924460427979,10.725450916506812,Silver,2024-10-26T04:45:24.324324320,4.0,,nan
1821,Emma Anderson,41,"$46,153",50.74994835555847,6.613401165584865,Bronze,2020-02-13T20:49:43.783783783,2.0,,Active
1321,Alex Wilson,31,"$50,404",39.0378622784677,8.10876861185258,Gold,2021-09-02T11:52:04.324324320,3.0,,nan
1020,Emma Taylor,29,"$42,589",61.84297655088166,9.907231199233388,Silver,2023-07-05T07:22:31.351351344,4.0,,Active
1972,Alex Anderson,39,"$27,962",,6.828946851928679,Bronze,2023-01-30T22:36:23.783783776,2.0,,nan
1812,Emma Wilson,50,"$55,679",82.62022394585826,16.361032303176387,Silver,2023-11-13T21:51:42.702702688,1.0,,Active
1831,Isabella Brown,27,"$42,761",77.68449309416071,16.902314078874173,Silver,2020-12-07T19:17:28.648648648,4.0,,Inactive
1408,Olivia Johnson,20,"$85,775",62.82887254215452,12.846404576882215,Bronze,2021-09-11T15:12:25.945945944,1.0,,Active
1538,Olivia Anderson,40,"$54,120",98.54038513138296,27.677619379698005,Bronze,2020-07-18T05:35:51.351351350,5.0,,Inactive
1722,Ava Miller,32,"$28,633",81.77986225925166,23.08476076401429,Gold,2022-06-01T20:10:48.648648640,5.0,,nan
1039,Lucas Thomas,18,"$247,147",80.94797298191452,16.3716185295302,Platinum,2022-06-14T15:15:18.918918912,3.0,,Active
1176,Ethan Wilson,18,"$46,675",88.1373377901384,23.669267509412627,Bronze,2020-10-08T11:39:05.945945944,1.0,,Active
1246,Alex Davis,46,,87.65648761089334,19.609206738129043,Bronze,2021-01-27T23:35:29.729729728,4.0,,Active
1851,Emma Taylor,31,"$87,251",43.919367889941036,4.426665256614232,Platinum,2020-06-29T22:55:08.108108106,4.0,,Active
1688,Sophia White,32,"$188,453",84.40161478063484,20.93129189797248,Bronze,2021-09-15T06:56:34.594594592,4.0,,nan
1947,Mason White,41,"$42,226",95.14453455704586,27.979438664236014,Silver,2024-01-02T06:17:39.459459456,4.0,,Active
1881,Lucas Wilson,28,"$49,761",80.40485680294007,19.227116739524178,Bronze,2024-12-25T12:23:47.027027008,,,Active
1155,Ethan Smith,34,"$42,205",83.69434703086851,20.402633338594335,Platinum,2021-07-18T19:10:16.216216216,3.0,,nan
1288,Lucas Davis,27,"$22,448",32.73369122093397,5.402893311614102,Bronze,2020-10-26T18:19:49.189189188,3.0,,nan
1623,Isabella Taylor,18,,74.87838660148489,9.995164145692153,Bronze,2021-10-18T04:33:52.432432432,,,Active
1570,Isabella Davis,25,"$99,870",85.71778414158547,20.309604004513357,Bronze,2022-10-27T21:28:38.918918912,5.0,,Active
1765,Emma Taylor,18,"$78,107",78.87464109149577,14.06694328302116,Platinum,2024-06-09T06:47:55.675675664,,,Inactive
1018,Ethan Miller,48,"$60,013",77.60332884962978,15.475343660860132,Bronze,2021-12-17T12:12:15.135135128,1.0,,Inactive
1128,Sophia Brown,35,"$41,841",80.59885128156282,17.73300135496973,Bronze,2024-04-02T15:41:15.675675664,3.0,,nan
1323,Alex Miller,45,"$56,087",34.20182719385482,6.926054993023189,Gold,2023-03-01T04:29:32.972972960,3.0,,Active
1256,Liam Thomas,39,"$36,391",69.84345295307267,13.834649835030165,Bronze,2024-08-26T21:07:01.621621600,3.0,,Active
1678,Isabella Thomas,55,"$84,705",86.79366338094309,20.370621631132693,Bronze,2021-09-28T02:01:04.864864864,4.0,,Active
1992,Alex Davis,35,"$80,711",72.62105470621113,13.945742078355881,Bronze,2021-06-17T17:25:02.702702696,4.0,,nan
1191,Alex Anderson,27,"$35,641",48.72570302430071,7.664369368767181,Gold,2023-04-01T06:14:46.486486480,4.0,,Active
1116,Sophia Smith,30,"$76,680",81.43350906559832,19.156319934576736,Silver,2022-01-23T01:33:41.621621616,4.0,,Active
1637,Emma Brown,23,"$11,053",68.93304713511166,11.048005153594815,Gold,2024-07-03T01:04:51.891891888,5.0,,Active
1607,Lucas Miller,50,"$34,230",68.62246298181998,12.37194711113434,Bronze,2024-10-28T00:37:28.648648640,4.0,,Inactive
1181,Sophia White,35,"$92,246",63.23189871421384,8.429844956850339,Silver,2021-08-15T05:11:21.081081080,3.0,,Active
1302,Olivia Brown,64,"$105,472",67.73591980455552,12.564930664660746,Bronze,2022-01-02T23:00:54.054054048,4.0,,Active
1781,Lucas Smith,25,"$66,742",58.90156262510167,9.498975800165855,Silver,2020-07-29T04:48:17.297297296,4.0,,Active
1875,Ethan White,31,"$96,300",69.84450365339072,12.589518940591105,Bronze,2023-01-27T06:52:15.135135120,2.0,,Active
1801,Liam Anderson,43,"$42,575",37.937392442580666,3.558270025069494,Silver,2020-06-15T07:58:33.513513512,4.0,,nan
1706,Isabella Smith,36,"$74,007",89.59019149088878,21.857980155953367,Silver,2020-06-22T15:26:50.810810810,5.0,,Inactive
1824,Sophia Taylor,43,"$243,355",95.68395488051688,27.298327461344336,Bronze,2023-12-04T00:24:30.270270256,4.0,,Inactive
1518,Lucas White,57,"$48,916",79.59206981724421,18.60889552835529,Silver,2023-03-08T11:57:50.270270256,5.0,,nan
1183,Mason Smith,37,"$43,554",83.01367126474958,19.154091384996228,Bronze,2023-04-10T09:35:08.108108096,1.0,,Inactive
1046,Liam Smith,28,"$37,617",84.1544285737788,20.071094311549608,Bronze,2022-04-09T20:00:43.243243240,3.0,,nan
1942,Ava White,25,"$62,793",74.07801644354102,15.041574604411341,Bronze,2024-11-20T18:54:24.864864864,3.0,,nan
1158,Olivia White,38,"$52,950",86.58576709280035,21.785798100776944,Bronze,2020-08-31T02:25:35.135135132,5.0,,Active
1766,Alex Brown,58,"$146,599",72.02163830396722,11.867680277188953,Silver,2024-12-27T08:15:51.351351328,,,Active
1172,Sophia Taylor,38,"$15,843",91.06162511604455,23.58930084893676,Silver,2022-12-16T05:54:35.675675664,4.0,,nan
1017,Mason Brown,42,"$57,364",76.29686752356368,14.930570660974263,Gold,2020-02-13T20:49:43.783783783,1.0,,Active
1512,Sophia Wilson,53,"$104,156",86.63518894191954,21.05612378160105,Silver,2023-12-20T11:13:09.189189184,2.0,,nan
1049,Lucas Davis,22,"$36,983",79.89868841757549,19.741432075873703,Silver,2021-04-09T06:26:18.378378376,4.0,,nan
1999,Ethan Miller,29,"$117,690",65.18542346851613,14.160136244254176,Bronze,2022-09-21T08:07:12.432432432,3.0,,Active
1924,Lucas Thomas,45,"$94,868",75.80925475795178,15.439654995365872,Bronze,2020-10-17T14:59:27.567567564,4.0,,Active
1516,Ava Miller,18,"$84,916",85.7515629476831,21.02539780684532,Silver,2023-01-05T08:27:23.243243232,4.0,,Active
1707,Isabella Brown,20,"$84,625",88.07554838870918,23.0032724098144,Bronze,2021-01-26T03:43:25.405405404,3.0,,Active
1481,Lucas Smith,32,"$89,832",76.132117036496,14.540600849098228,Platinum,2021-02-07T22:47:55.675675672,3.0,,Inactive
1284,Isabella Brown,37,,67.88193973430316,13.653808192445215,Silver,2020-06-06T04:38:11.891891890,4.0,,Active
